gen,nevals,avg,std,min,max
0,58,-3.296658739009827,7.244272600816289,-13.689579055829954,27.207650637715638
1,58,-2.596224846835851,7.965650290599773,-15.704232275237217,26.96364264743614
2,58,-2.489405168172564,6.259258304997669,-12.793132741413457,15.558933003009486
3,58,-0.6087351180287253,8.373395661384894,-9.509247792934861,28.30431339930322
4,58,5.025630464461546,13.254655197187777,-14.066671427515871,44.30780979508088
5,58,6.572888404015104,12.944308794140614,-14.710022047637572,37.76865439545936
6,58,7.916544597242684,14.835196602041162,-14.760492254996521,51.89615321307821
7,58,12.356493952101635,15.412885950009658,-18.336782963897573,51.64106191871973
8,58,17.531192697014852,16.30838853742169,-8.643747190726687,61.58909862218495
9,58,17.201604465384765,13.975661949108568,-10.824103006002275,47.974762459679425
10,58,19.780392502275824,17.95895348323423,-18.561992790106213,68.84927128760346
11,58,22.22460502414546,17.431142825589657,-12.71381163970948,66.66238044703503
12,58,28.664228203626873,18.526482065050352,-11.313749707888618,67.11838918834259
13,58,34.801242162723064,20.131995551260196,-1.734222389002511,85.45210375697508
14,58,35.01485311858983,16.438090853108932,7.8627780618348595,86.4190662970082
15,58,38.631658007214064,17.69765556695601,2.0353008896677593,78.95229591449065
16,58,35.81546314613622,15.68638575370256,4.895158193821512,67.52427475500306
17,58,39.117752692970726,16.841626261333193,-2.0372048084471146,68.73488121381638
18,58,35.415605825645976,16.625392777615197,0.07105602003925782,66.39574132830955
19,58,38.26885539938013,15.352684018090162,12.641754441479534,67.06180633360415
20,58,38.989878582915864,16.462639292790865,-11.835184197872504,85.2232963568852
21,58,42.03041473055639,15.768520909382676,6.1284009434547855,79.38406415845664
22,58,43.036659094617214,15.004497429134698,6.254015985440123,86.50732765901152
23,58,43.97050821633198,15.680127878300782,15.196764363158756,85.21737949306024
24,58,44.448016110356214,16.524782752338048,13.602135637817938,86.4918714033613
25,58,45.07313033161104,16.71372291625383,7.799755237787885,84.164313565707
26,58,41.70561899772471,19.650520249717072,0.019812356250511698,79.25958803025426
27,58,46.23866402694582,14.575703266057806,16.197411558137773,79.35763650442085
28,58,40.435318938552214,18.05719173348523,5.898693810031283,85.80178393301821
29,58,49.278322683346936,16.168512578854934,17.831191528518165,86.71293299225046
30,58,42.82301137044598,12.950843474463499,9.05532520662775,66.90896221314951
31,58,42.823568479180565,16.893652235067883,3.3240955878052,84.255334095475
32,58,45.705307673307836,14.87125169311499,14.638125155825794,85.16687007803438
33,58,44.27785445829584,18.19196566993716,8.041383023556968,86.15479906752722
34,58,46.822761759834584,16.056816960520376,6.453205397124744,84.86866772563666
35,58,44.79332913218892,16.750583747100453,4.38015012197522,79.39828244489944
36,58,47.69543977457747,17.39638595601235,1.45530371624708,85.60116314563176
37,58,47.10052003946575,15.456288038057101,14.58420122824997,79.4282648965795
38,58,51.99566654944093,15.97851218271444,10.8795229174861,79.47614718496465
39,58,47.57134069291068,14.957264376915981,-1.552479004167175,85.29818095706541
40,58,48.109418723565774,14.450288009047306,10.789263226113,84.84785806312097
41,58,53.37963029651881,17.346749481488725,16.24011381371122,86.23513253089534
42,58,54.1780845642021,17.023048728361985,4.329749628826107,86.4978916791781
43,58,50.974929403491345,16.754049791297486,3.818091341685836,86.83189413802971
44,58,49.13498171263604,16.017726876393805,12.444540326992275,84.83514049133163
45,58,52.41492195227881,15.10179479111649,18.097476215700034,86.06986504918503
46,58,47.97724381719134,17.877571988424243,12.386013802241564,83.67235892331615
47,58,51.67731966610431,17.087429792699044,19.702410879252533,85.45035768265579
48,58,54.32654639542634,16.773817429796345,16.027953042717662,85.42256695623178
49,58,47.763333166659876,12.58401539273979,20.252299876563104,78.68102919360257
50,58,48.7039952299348,17.121106396678716,7.932606140786902,86.62517227196037
51,58,47.658525280590744,14.434354230750733,16.871342684720666,79.37705820246364
52,58,54.8702874446173,15.888011423558593,4.525612165143915,86.07997687938429
53,58,56.77974466805073,16.01767521126529,21.651795175465363,87.63948399663668
54,58,57.79604758579953,16.947839371858215,24.11300921533694,86.05589648008285
55,58,57.61878156763515,17.988497988803513,8.390356793253773,86.93935931705792
56,58,53.38537138641506,19.41344014059231,7.2110220504121045,87.487067296264
57,58,54.72669805797432,15.666722548439122,14.207480116650693,86.48906702277598
58,58,53.38720920511645,17.313517802953484,21.343849324071968,87.64595193205497
59,58,54.32258864606546,15.607653039052478,22.456527941035716,86.16620148719282
60,58,55.82806388535503,17.01734308575063,18.773991851056522,86.40634199980538
61,58,59.02629858784521,18.516191028815477,7.935404036378614,87.69092068664862
62,58,58.8030638211676,17.021249176961174,12.376716314985913,86.48608572412401
63,58,56.2879940252739,20.70644441265571,7.154797148432586,86.66583657951011
64,58,59.82190120665857,19.008390483712393,7.994429147837394,87.08373828244211
65,58,57.628790247531086,17.645733756046567,13.357950899711955,86.68670325512271
66,58,58.985073933249296,16.569050418534918,15.496584550382998,86.94981836550024
67,58,60.16440836449198,15.96959333053876,20.870671379874096,86.73407984681029
68,58,64.1784984524482,18.475348405781272,16.418224238328328,87.05071172885636
69,58,66.30350316682674,16.770393198165607,22.263297948053786,87.5062471393223
70,58,63.10411232971167,17.066597097873288,9.298685091787604,87.9407262879115
71,58,66.31399499763482,16.89864826053287,17.02265005394662,87.40024790032335
72,58,67.38478246103291,19.2178130343932,-4.559979915642511,87.32558871545153
73,58,66.5780849317872,15.8658211333809,19.337430872868623,86.79900203925844
74,58,62.64678051639097,20.47707281493032,12.567848351029994,87.19532926353855
75,58,61.70755992362103,15.383180588054238,21.438724555642224,86.6759196365492
76,58,65.80085441918091,17.846924727540905,28.437967255254314,87.87223963363701
